"Município de notificação";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"411373 Luiziana";-;-;-;22;13;1;-;-;-;-;-;1;37
"411380 Lupionópolis";11;-;-;1;3;-;1;-;-;1;2;2;21
"411390 Mallet";-;-;-;1;-;-;-;-;-;-;-;-;1
"411400 Mamborê";-;1;-;1;3;1;-;-;-;1;-;-;7
"411410 Mandaguaçu";1;2;1;3;5;2;-;-;-;1;-;-;15
"411420 Mandaguari";1;-;1;4;1;-;-;-;-;-;1;1;9
"411450 Manoel Ribas";-;-;-;-;1;-;-;-;-;-;-;-;1
"411460 Marechal Cândido Rondon";26;30;45;145;120;42;19;-;2;-;2;14;445
"411470 Maria Helena";-;-;-;1;-;3;1;1;-;-;-;-;6
"411480 Marialva";-;2;4;7;14;10;3;-;-;-;-;2;42
"411490 Marilândia do Sul";-;1;-;-;-;-;-;-;-;-;-;-;1
"411500 Marilena";-;3;3;1;1;1;1;-;1;1;1;-;13
"411510 Mariluz";5;3;4;5;3;2;3;6;2;2;1;2;38
"411520 Maringá";23;57;110;286;213;101;30;13;29;10;20;58;950
"411535 Maripá";-;-;-;2;1;-;-;-;-;-;-;-;3
"411540 Marmeleiro";1;-;-;1;-;-;-;-;-;-;2;3;7
"411545 Marquinho";-;-;-;-;-;-;-;-;1;-;-;-;1
"411550 Marumbi";1;-;-;-;1;-;-;-;-;-;-;-;2
"411560 Matelândia";-;3;8;12;10;2;2;-;2;-;-;2;41
"411570 Matinhos";1;-;6;5;12;1;-;-;-;-;-;-;25
"411573 Mato Rico";-;-;1;1;-;-;-;-;-;-;-;-;2
"411575 Mauá da Serra";11;3;-;-;-;-;-;-;-;-;-;-;14
"411580 Medianeira";12;13;123;273;151;40;31;9;9;5;13;18;697
"411585 Mercedes";6;40;209;284;70;7;-;-;-;1;-;-;617
"411590 Mirador";2;1;2;-;-;-;-;-;-;-;-;-;5
"411600 Miraselva";1;1;1;-;1;-;-;-;-;-;-;-;4
"411605 Missal";12;60;132;68;30;2;3;-;-;-;-;-;307
"411610 Moreira Sales";1;6;2;2;-;-;-;-;-;-;-;-;11
"411620 Morretes";-;13;276;275;71;-;-;-;-;-;1;-;636
"411640 Nossa Senhora das Graças";-;-;-;-;1;-;-;-;-;1;-;-;2
"411660 Nova América da Colina";-;-;-;6;12;1;-;-;-;-;-;-;19
"411670 Nova Aurora";7;6;9;24;10;2;2;2;-;1;-;2;65
"411680 Nova Cantu";-;1;8;12;3;-;-;-;-;-;-;-;24
"411690 Nova Esperança";3;2;-;7;5;2;1;-;-;2;-;6;28
"411695 Nova Esperança do Sudoeste";-;-;1;-;-;-;-;-;-;-;-;-;1
"411700 Nova Fátima";-;-;-;-;1;1;-;-;1;-;-;-;3
"411710 Nova Londrina";6;8;33;2;5;5;-;-;-;1;1;5;66
"411720 Nova Olímpia";3;44;156;220;77;22;3;-;-;-;-;-;525
"411722 Nova Santa Rosa";2;1;11;20;10;6;-;-;-;-;-;-;50
"411727 Nova Tebas";1;-;-;-;-;-;-;-;-;-;-;-;1
"411729 Novo Itacolomi";-;-;-;-;-;-;-;-;-;-;1;-;1
"411730 Ortigueira";-;-;-;3;1;1;-;-;-;-;1;1;7
"411745 Ouro Verde do Oeste";1;-;-;-;-;3;-;-;-;-;-;-;4
"411750 Paiçandu";-;1;1;-;-;1;-;-;1;-;-;-;4
"411760 Palmas";-;-;-;1;-;-;-;-;-;-;-;1;2
"411770 Palmeira";-;-;-;1;-;-;-;-;-;-;-;1;2
"411780 Palmital";-;-;1;-;-;-;-;-;-;-;-;-;1
"411790 Palotina";1;-;-;1;2;3;-;-;-;-;-;-;7
"411800 Paraíso do Norte";2;-;6;-;1;-;-;1;-;1;-;-;11
"411810 Paranacity";1;1;1;2;1;-;-;-;-;-;1;-;7
"411820 Paranaguá";79;369;805;1091;342;98;29;4;3;1;18;22;2861
"411830 Paranapoema";-;4;31;120;44;7;2;-;1;-;2;-;211
"411840 Paranavaí";14;27;35;35;14;2;4;4;15;14;10;13;187
"411845 Pato Bragado";-;8;79;138;57;8;-;-;-;-;-;-;290
"411850 Pato Branco";1;-;-;1;-;-;-;-;-;1;1;2;6
"411880 Peabiru";1;1;-;1;-;-;-;-;-;-;3;1;7
"411885 Perobal";-;5;1;2;1;1;-;-;-;-;-;-;10
"411890 Pérola";1;3;-;2;-;-;-;1;1;1;-;1;10
"411900 Pérola d'Oeste";1;-;-;2;-;-;-;-;-;-;-;-;3
"411915 Pinhais";1;-;1;4;1;-;-;-;-;-;-;-;7
"411925 Pinhal de São Bento";-;-;3;1;-;-;-;-;-;-;-;-;4
"411920 Pinhalão";-;1;1;-;-;-;1;-;-;-;-;1;4
"411930 Pinhão";-;-;-;-;1;-;-;-;-;-;-;-;1
"411940 Piraí do Sul";-;-;-;-;-;-;-;-;-;-;-;2;2
"411965 Pitangueiras";-;7;3;-;1;1;-;3;1;-;1;2;19
"411970 Planaltina do Paraná";-;-;-;2;-;-;-;-;-;-;-;-;2
"411980 Planalto";-;-;-;-;-;-;-;-;-;-;-;1;1
"411990 Ponta Grossa";2;4;3;2;5;-;-;4;-;-;4;2;26
"411995 Pontal do Paraná";4;1;26;44;27;16;1;5;5;1;-;1;131
"412000 Porecatu";-;2;2;1;1;-;-;-;-;-;-;1;7
"412020 Porto Rico";5;6;-;-;3;-;-;-;-;-;-;-;14
"412035 Pranchita";-;-;-;2;1;-;-;-;-;-;-;-;3
"412040 Presidente Castelo Branco";2;1;-;2;-;-;-;-;-;-;-;1;6
"412050 Primeiro de Maio";1;1;-;2;2;3;1;-;-;-;12;10;32
"412060 Prudentópolis";3;8;4;3;1;-;-;-;-;-;-;1;20
"412065 Quarto Centenário";-;-;-;1;1;-;-;-;-;-;-;-;2
"412080 Quatro Barras";1;-;-;-;-;-;-;-;-;-;-;-;1
"412085 Quatro Pontes";1;-;1;6;4;2;-;-;-;-;-;-;14
"412090 Quedas do Iguaçu";-;1;2;1;-;-;1;-;-;-;-;-;5
"412100 Querência do Norte";-;-;3;3;-;1;1;1;1;-;-;2;12
"412110 Quinta do Sol";-;-;-;-;-;-;-;-;-;-;-;1;1
"412125 Ramilândia";-;3;1;-;1;-;-;-;-;1;-;-;6
"412130 Rancho Alegre";2;-;-;-;2;-;-;-;-;-;1;-;5
"412135 Rancho Alegre D'Oeste";-;1;1;-;-;-;-;-;-;-;-;-;2
"412140 Realeza";-;-;-;1;-;-;1;-;-;-;-;2;4
"412160 Renascença";1;3;-;-;1;-;-;-;-;-;1;-;6
"412180 Ribeirão Claro";1;-;-;1;1;-;-;-;-;1;1;1;6
"412190 Ribeirão do Pinhal";-;-;-;-;2;-;-;-;-;-;-;-;2
"412210 Rio Bom";1;-;-;-;-;-;-;-;-;-;-;-;1
"412215 Rio Bonito do Iguaçu";-;-;-;2;-;-;-;-;1;-;-;-;3
"412230 Rio Negro";-;-;-;-;-;-;-;-;1;-;-;-;1
"412240 Rolândia";163;208;411;624;285;57;6;8;1;1;7;96;1867
"412250 Roncador";-;4;30;61;40;-;-;1;-;-;-;-;136
"412260 Rondon";-;-;1;-;-;-;-;-;-;-;-;-;1
"412265 Rosário do Ivaí";-;-;-;-;1;1;-;-;-;-;-;-;2
"412270 Sabáudia";-;-;-;-;-;1;-;-;-;-;1;-;2
"412280 Salgado Filho";-;-;-;-;-;-;-;-;-;-;-;1;1
"412290 Salto do Itararé";3;-;-;-;-;-;-;-;-;-;-;-;3
"412300 Salto do Lontra";-;1;-;-;1;-;-;-;-;-;-;-;2
"412310 Santa Amélia";-;-;-;1;-;-;1;-;-;-;-;-;2
"412320 Santa Cecília do Pavão";2;-;-;1;-;1;-;-;-;-;1;-;5
"412330 Santa Cruz de Monte Castelo";2;8;14;18;5;-;2;3;-;2;-;-;54
"412340 Santa Fé";2;-;1;2;-;1;-;-;-;-;1;9;16
"412350 Santa Helena";30;56;177;70;19;2;-;4;2;2;1;1;364
"412370 Santa Isabel do Ivaí";-;-;-;-;-;-;1;3;-;-;-;-;4
"412380 Santa Izabel do Oeste";-;-;-;1;-;-;-;-;-;-;-;1;2
"412390 Santa Mariana";-;-;-;-;-;1;-;-;-;-;1;-;2
"412395 Santa Mônica";-;-;1;-;1;-;-;1;1;-;-;-;4
"412402 Santa Tereza do Oeste";5;-;-;6;6;3;1;1;3;3;5;3;36
"412405 Santa Terezinha de Itaipu";7;16;68;98;41;14;2;-;2;1;-;5;254
"412400 Santana do Itararé";-;1;-;1;-;-;-;-;-;-;-;-;2
"412410 Santo Antônio da Platina";2;1;1;2;-;-;1;-;-;-;-;7;14
"412420 Santo Antônio do Caiuá";25;54;56;16;6;-;-;-;-;-;-;-;157
"412440 Santo Antônio do Sudoeste";-;-;-;-;3;-;-;-;-;-;-;-;3
"412450 Santo Inácio";-;-;1;3;-;1;-;-;-;-;-;2;7
"412460 São Carlos do Ivaí";-;-;2;2;2;-;-;-;-;-;-;-;6
"412470 São Jerônimo da Serra";-;-;-;-;-;-;1;-;-;-;3;-;4
"412480 São João";-;-;2;-;-;-;-;-;-;-;-;-;2
"412490 São João do Caiuá";2;6;1;1;1;-;-;-;1;2;-;-;14
"412500 São João do Ivaí";-;-;-;-;-;1;-;-;-;-;-;-;1
"412530 São Jorge do Ivaí";-;-;-;1;1;-;-;-;-;-;-;-;2
"412535 São Jorge do Patrocínio";1;-;1;-;-;1;-;1;-;-;-;-;4
"412540 São José da Boa Vista";2;-;-;2;1;-;-;-;-;-;-;-;5
"412545 São José das Palmeiras";-;-;-;-;1;-;-;-;-;-;-;-;1
"412550 São José dos Pinhais";-;1;1;2;5;2;-;1;-;-;-;-;12
"412555 São Manoel do Paraná";-;-;-;-;-;-;-;-;-;-;-;1;1
"412570 São Miguel do Iguaçu";-;2;13;35;30;5;-;1;-;-;-;-;86
"412575 São Pedro do Iguaçu";-;-;-;-;-;1;-;-;-;-;-;-;1
"412580 São Pedro do Ivaí";2;9;25;38;17;4;1;-;-;-;-;-;96
"412600 São Sebastião da Amoreira";1;-;2;16;28;2;1;-;-;-;-;1;51
"412610 São Tomé";-;-;-;1;-;-;-;-;1;-;-;-;2
"412620 Sapopema";-;1;-;-;-;-;-;-;-;-;-;-;1
"412625 Sarandi";1;1;3;3;3;2;-;-;-;-;1;9;23
"412627 Saudade do Iguaçu";-;-;-;4;1;-;-;-;-;-;-;-;5
"412630 Sengés";658;445;229;68;13;1;-;1;-;-;-;-;1415
"412635 Serranópolis do Iguaçu";102;99;97;42;6;-;-;1;-;-;1;1;349
"412640 Sertaneja";1;-;3;4;1;1;-;-;1;-;1;1;13
"412650 Sertanópolis";18;15;13;15;15;7;4;7;2;5;6;2;109
"412660 Siqueira Campos";-;-;-;-;3;1;-;-;-;-;-;-;4
"412667 Tamarana";1;2;6;21;14;5;-;-;1;2;4;7;63
"412670 Tamboara";-;3;-;-;-;-;-;1;-;1;-;1;6
"412680 Tapejara";-;1;-;-;-;-;-;1;-;-;-;-;2
"412690 Tapira";1;-;1;7;2;3;1;-;3;2;3;21;44
"412710 Telêmaco Borba";1;3;-;2;7;1;-;1;-;-;1;5;21
"412720 Terra Boa";-;3;1;3;-;2;-;2;-;-;-;-;11
"412730 Terra Rica";-;-;10;20;6;1;-;-;-;-;-;-;37
"412740 Terra Roxa";-;1;3;5;2;-;1;-;-;-;2;-;14
"412770 Toledo";2;5;10;17;24;1;-;-;-;-;1;4;64
"412785 Três Barras do Paraná";-;-;2;30;7;-;-;-;-;-;-;-;39
"412790 Tuneiras do Oeste";-;-;-;-;-;-;-;-;-;-;3;-;3
"412800 Ubiratã";67;115;260;287;101;20;2;-;1;-;-;1;854
"412810 Umuarama";11;11;13;18;34;12;4;3;4;-;8;4;122
"412830 Uniflor";-;-;-;-;-;-;-;-;-;-;-;1;1
"412840 Uraí";2;6;47;118;42;4;-;1;-;1;-;-;221
"412855 Vera Cruz do Oeste";-;-;1;-;1;-;-;-;-;-;-;-;2
"412860 Verê";1;-;-;-;-;-;-;-;-;-;-;-;1
"412880 Xambrê";-;-;-;4;-;-;1;-;-;-;-;1;6
"420010 Abelardo Luz";-;-;3;1;1;-;-;-;-;-;-;1;6
"420075 Alto Bela Vista";-;-;-;1;2;-;-;-;-;-;-;-;3
"420080 Anchieta";-;-;-;-;1;-;-;-;-;-;-;-;1
"420120 Antônio Carlos";-;1;-;-;-;-;-;-;-;-;-;-;1
"420130 Araquari";-;2;2;23;23;11;1;-;-;-;-;2;64
"420205 Balneário Barra do Sul";-;1;2;13;14;4;2;-;-;-;-;-;36
"420200 Balneário Camboriú";6;5;12;211;193;61;10;5;8;4;9;42;566
"420207 Balneário Gaivota";-;-;-;-;1;-;-;-;-;-;-;-;1
"421280 Balneário Piçarras";1;-;3;13;16;-;7;-;-;1;-;-;41
"420210 Barra Velha";-;-;-;3;3;1;-;-;-;-;-;-;7
"420215 Belmonte";-;-;-;-;2;-;-;-;-;-;-;-;2
"420230 Biguaçu";-;1;-;1;-;-;-;-;-;-;-;-;2
"420240 Blumenau";2;2;2;12;16;3;3;5;2;5;4;4;60
"420245 Bombinhas";1;-;3;8;7;-;-;-;-;-;-;1;20
"420270 Botuverá";1;1;-;-;-;-;-;-;-;-;-;-;2
"420290 Brusque";3;-;1;8;4;1;-;-;-;-;-;4;21
"420300 Caçador";1;-;-;-;-;-;-;-;-;-;-;-;1
"420320 Camboriú";-;2;10;76;104;26;-;-;-;-;-;5;223
"420330 Campo Alegre";-;-;1;1;1;-;-;2;2;-;-;1;8
"420350 Campo Erê";-;1;-;7;9;1;-;-;-;-;-;-;18
"420420 Chapecó";6;7;15;21;11;3;1;1;3;-;1;9;78
"420430 Concórdia";-;5;1;10;24;1;-;1;-;-;1;2;45
"420435 Cordilheira Alta";-;1;-;1;-;-;-;-;-;-;-;-;2
"420440 Coronel Freitas";-;-;-;-;1;-;-;-;-;-;1;-;2
"420460 Criciúma";-;-;-;1;-;-;1;-;-;-;-;1;3
"420470 Cunha Porã";1;-;2;1;1;-;-;-;-;-;2;1;8
"420490 Descanso";-;-;1;2;-;-;-;-;-;-;1;-;4
"420500 Dionísio Cerqueira";-;-;1;-;-;-;-;-;-;-;-;-;1
"420535 Flor do Sertão";-;-;-;2;-;-;-;-;-;-;-;-;2
"420540 Florianópolis";10;15;19;112;89;20;8;5;7;4;10;48;347
"420543 Formosa do Sul";-;-;-;-;-;-;2;-;-;1;-;-;3
"420550 Fraiburgo";-;-;-;-;-;-;1;-;-;-;-;-;1
"420570 Garopaba";-;1;-;-;-;-;-;-;-;-;-;-;1
"420580 Garuva";-;-;-;9;4;1;-;-;2;-;-;1;17
"420590 Gaspar";-;1;1;-;2;-;-;-;-;-;-;-;4
"420630 Guabiruba";-;-;-;2;1;-;-;-;-;-;-;-;3
"420640 Guaraciaba";-;-;-;-;-;-;-;-;2;-;1;-;3
"420650 Guaramirim";-;-;1;1;4;1;1;-;-;-;-;-;8
"420710 Ilhota";-;-;-;1;-;-;-;-;-;-;-;-;1
"420720 Imaruí";-;-;-;-;-;-;-;-;-;-;1;-;1
"420750 Indaial";3;2;2;-;3;-;-;-;-;-;-;-;10
"420760 Ipira";-;-;-;-;-;-;-;-;1;-;-;-;1
"420765 Iporã do Oeste";-;-;1;-;-;-;-;-;-;-;-;-;1
"420768 Ipuaçu";2;-;-;-;-;-;-;-;-;-;-;-;2
"420785 Irati";-;-;-;-;-;-;-;-;-;-;1;-;1
"420800 Itá";-;-;-;1;1;-;-;-;-;-;-;1;3
"420820 Itajaí";4;9;30;141;180;34;10;7;2;3;4;61;485
"420830 Itapema";5;2;4;11;13;-;-;-;2;-;-;1;38
"420840 Itapiranga";-;1;-;1;-;-;-;-;-;-;-;-;2
"420845 Itapoá";-;-;-;2;3;-;-;-;-;-;-;-;5
"420850 Ituporanga";-;-;1;-;-;-;-;-;-;-;-;-;1
"420890 Jaraguá do Sul";-;3;3;1;5;1;-;-;-;-;-;-;13
"420895 Jardinópolis";-;-;-;-;-;-;-;-;-;-;-;1;1
"420910 Joinville";33;144;1471;5582;6719;2127;259;90;14;12;20;77;16548
"420990 Lontras";-;-;1;-;-;-;-;-;-;-;-;-;1
"421010 Mafra";-;-;-;2;1;1;-;-;-;-;-;2;6
"421050 Maravilha";1;1;1;1;-;-;-;-;-;-;-;-;4
"421060 Massaranduba";-;1;-;1;-;-;-;-;-;-;-;-;2
"421100 Mondaí";-;-;-;1;1;-;-;-;1;-;-;-;3
"421130 Navegantes";-;3;19;254;357;66;9;2;-;-;1;2;713
"421140 Nova Erechim";-;-;-;1;-;1;-;-;-;-;2;-;4
"421145 Nova Itaberaba";-;-;-;1;-;-;-;-;-;-;-;-;1
"421190 Palhoça";-;-;-;11;15;5;-;-;-;-;-;1;32
"421200 Palma Sola";-;1;3;3;2;-;-;-;-;-;-;-;9
"421210 Palmitos";-;-;-;1;-;-;-;-;-;-;-;-;1
"421220 Papanduva";-;-;-;1;-;-;-;-;-;-;-;-;1
"421250 Penha";-;1;-;10;20;5;2;-;-;1;-;-;39
"421265 Pescaria Brava";-;-;-;-;-;1;-;-;-;-;-;-;1
"421290 Pinhalzinho";-;-;-;2;6;-;-;-;-;-;-;-;8
"421320 Pomerode";-;-;-;2;1;-;-;-;-;-;-;-;3
"421350 Porto Belo";-;1;2;3;1;1;1;-;-;-;-;-;9
"421370 Pouso Redondo";-;-;-;-;1;-;-;-;-;-;-;-;1
"421390 Presidente Castello Branco";-;-;-;-;-;-;-;-;1;-;-;-;1
"421420 Quilombo";-;-;-;-;-;-;-;-;-;-;-;1;1
"421450 Rio do Campo";-;-;-;-;-;-;-;-;-;-;-;1;1
"421480 Rio do Sul";-;-;1;-;1;-;1;-;-;-;-;-;3
"421490 Rio Fortuna";-;-;1;-;-;-;-;-;-;1;-;-;2
"421507 Riqueza";-;-;3;1;-;-;-;-;-;-;-;-;4
"421510 Rodeio";-;-;-;-;-;1;-;-;-;-;-;-;1
"421555 Santa Helena";-;-;2;39;7;1;-;-;-;-;-;-;49
"421570 Santo Amaro da Imperatriz";-;-;-;-;1;-;-;-;-;-;-;-;1
"421580 São Bento do Sul";-;-;-;1;1;-;-;-;-;-;-;-;2
"421575 São Bernardino";-;-;-;-;-;-;1;-;-;-;-;-;1
"421590 São Bonifácio";-;2;1;-;-;-;-;-;-;-;-;1;4
"421600 São Carlos";-;1;1;-;-;-;-;-;-;-;-;-;2
"421620 São Francisco do Sul";-;1;-;2;6;3;-;-;-;-;-;-;12
"421630 São João Batista";-;-;-;-;-;-;-;-;1;-;-;-;1
"421660 São José";-;-;-;30;40;5;2;-;-;-;-;4;81
"421670 São José do Cedro";-;-;2;-;1;1;-;-;-;-;-;-;4
"421690 São Lourenço do Oeste";-;-;2;5;4;1;-;-;-;-;-;-;12
"421720 São Miguel do Oeste";1;1;3;1;6;-;-;-;-;-;1;-;13
"421740 Schroeder";-;-;-;1;1;-;-;-;-;-;-;-;2
"421750 Seara";-;2;2;2;1;-;1;-;1;-;-;-;9
"421770 Sombrio";2;1;-;-;-;-;-;-;-;-;-;-;3
"421775 Sul Brasil";-;-;-;-;-;-;-;-;-;-;1;-;1
"421800 Tijucas";-;1;2;1;-;-;-;-;-;-;-;-;4
"421810 Timbé do Sul";-;-;-;-;-;-;-;-;-;1;-;-;1
"421820 Timbó";3;-;-;-;-;-;-;-;-;-;-;-;3
"421830 Três Barras";-;1;-;-;-;-;-;-;-;-;-;-;1
"421870 Tubarão";-;-;-;1;2;-;-;-;-;1;-;-;4
"421875 Tunápolis";-;-;-;3;4;1;-;-;-;-;-;-;8
"421920 Vidal Ramos";-;-;-;-;-;-;-;1;-;-;-;-;1
"421930 Videira";-;-;-;1;-;-;-;-;-;-;-;-;1
"421950 Xanxerê";-;-;-;3;2;-;-;-;-;-;-;-;5
"421970 Xaxim";-;-;1;3;3;-;-;-;-;-;-;1;8
"430005 Água Santa";-;-;-;2;-;-;-;-;-;-;-;-;2
"430010 Agudo";-;-;-;1;-;-;-;-;-;-;-;-;1
"430020 Ajuricaba";1;-;2;-;-;-;1;-;2;-;-;1;7
"430030 Alecrim";-;-;-;-;-;-;1;-;-;-;-;-;1
"430040 Alegrete";-;-;-;-;-;-;-;-;-;-;-;1;1
"430050 Alpestre";-;-;-;1;-;-;-;-;-;-;-;-;1
"430060 Alvorada";-;-;-;1;-;-;-;-;-;-;-;-;1
"430064 Ametista do Sul";-;-;-;1;4;1;-;-;-;-;-;-;6
"430080 Antônio Prado";-;-;1;-;-;-;-;-;-;-;-;-;1
"430090 Aratiba";-;172;443;169;26;1;-;-;-;-;-;-;811
"430120 Arroio do Tigre";-;-;-;1;-;-;-;-;-;-;-;-;1
"430155 Áurea";-;-;1;10;3;-;-;-;-;-;-;-;14
"430160 Bagé";-;1;-;-;-;-;-;-;-;-;-;-;1
"430163 Balneário Pinhal";-;-;-;-;-;-;1;-;-;-;-;-;1
"430170 Barão de Cotegipe";-;-;9;26;10;-;-;-;-;-;-;-;45
"430200 Barros Cassal";-;-;-;-;2;-;-;-;-;-;-;-;2
"430205 Benjamin Constant do Sul";-;-;-;1;1;-;-;-;-;-;-;-;2
"430210 Bento Gonçalves";-;-;-;1;1;-;-;-;-;-;-;-;2
"430240 Bom Retiro do Sul";-;-;-;304;221;69;-;-;-;-;-;-;594
"430245 Boqueirão do Leão";-;-;-;1;-;-;-;-;-;-;-;-;1
"430290 Cacequi";-;-;-;-;1;-;-;-;-;-;-;-;1
"430300 Cachoeira do Sul";-;-;-;2;1;-;-;-;-;-;-;-;3
"430310 Cachoeirinha";-;1;-;-;-;-;-;1;-;-;-;-;2
"430340 Caiçara";-;-;-;-;-;-;-;-;-;-;-;1;1
"430380 Campinas do Sul";-;-;8;21;13;-;1;-;-;-;-;-;43
"430400 Campo Novo";-;2;2;-;-;-;-;-;-;-;-;-;4
"430420 Candelária";-;-;-;1;1;-;-;-;-;-;-;-;2
"430440 Canela";-;-;-;-;1;-;-;-;-;-;-;-;1
"430460 Canoas";-;-;1;1;12;-;2;-;-;-;-;-;16
"430470 Carazinho";-;-;-;5;7;-;-;-;-;-;-;-;12
"430500 Catuípe";-;-;1;-;-;-;-;-;-;-;-;-;1
"430510 Caxias do Sul";-;-;-;1;-;-;-;1;-;-;-;-;2
"430511 Centenário";-;-;-;1;-;-;-;-;-;-;-;-;1
"430520 Cerro Largo";9;2;-;3;-;1;-;-;-;-;-;-;15
"430530 Chapada";-;-;1;-;-;-;-;-;-;-;-;-;1
"430560 Colorado";-;-;-;-;1;-;-;-;-;-;-;-;1
"430580 Constantina";-;-;-;1;-;-;-;-;-;-;-;-;1
"430590 Coronel Bicaco";-;-;2;-;-;-;-;-;-;-;1;-;3
"430595 Cotiporã";-;-;-;-;-;-;-;-;-;-;-;1;1
"430600 Crissiumal";-;-;-;4;-;-;-;-;-;-;-;-;4
"430613 Cruzaltense";-;-;-;2;-;-;-;-;-;-;-;-;2
"430620 Cruzeiro do Sul";-;-;-;-;2;1;-;-;-;-;-;-;3
"430640 Dois Irmãos";-;-;-;-;-;-;-;-;-;-;-;1;1
"430660 Dom Pedrito";-;-;-;-;-;1;-;2;4;3;-;3;13
"430690 Encruzilhada do Sul";-;-;-;7;-;1;-;1;-;-;-;-;9
"430695 Entre Rios do Sul";-;-;-;18;10;-;-;-;-;-;-;-;28
"430693 Entre-Ijuís";-;-;3;3;-;-;-;-;-;-;2;1;9
"430700 Erechim";71;178;935;1191;224;15;-;-;-;2;-;5;2621
"430720 Erval Grande";-;-;-;3;-;-;-;-;-;-;-;-;3
"430750 Espumoso";-;-;-;3;1;-;-;-;-;-;-;-;4
"430755 Estação";-;-;-;-;1;-;-;-;-;-;-;-;1
"430760 Estância Velha";-;-;-;1;-;-;-;-;-;-;-;-;1
"430770 Esteio";-;-;1;-;-;-;-;-;-;-;-;-;1
"430780 Estrela";-;-;-;43;75;7;1;1;-;-;-;-;127
"430783 Eugênio de Castro";-;1;-;-;-;-;-;-;-;-;-;-;1
"430805 Faxinalzinho";-;-;-;19;9;-;-;-;-;-;-;-;28
"430807 Fazenda Vilanova";-;-;-;-;1;1;-;-;-;-;-;-;2
"430810 Feliz";-;-;1;-;1;-;-;-;2;-;-;-;4
"430820 Flores da Cunha";-;-;-;1;-;-;-;-;-;-;-;-;1
"430850 Frederico Westphalen";2;2;2;1;-;-;-;-;-;-;-;1;8
"430870 Gaurama";-;1;-;1;-;-;-;-;-;-;-;-;2
"430880 General Câmara";-;-;-;1;-;-;-;-;-;-;-;-;1
"430890 Getúlio Vargas";-;-;-;12;2;-;-;1;-;-;-;-;15
"430900 Giruá";1;1;-;-;-;-;1;-;-;-;-;-;3
"430910 Gramado";-;-;-;1;-;-;-;2;-;-;-;-;3
"430920 Gravataí";-;-;-;2;2;-;-;-;-;-;-;-;4
"430930 Guaíba";-;-;-;-;-;-;3;1;-;-;-;-;4
"430940 Guaporé";-;-;-;1;-;-;-;-;-;-;-;-;1
"430960 Horizontina";-;-;1;1;-;-;-;-;-;-;-;1;3
"430970 Humaitá";-;-;2;-;-;-;-;-;-;-;-;-;2
"430980 Ibiaçá";-;-;-;1;-;-;-;-;-;-;-;-;1
"430990 Ibiraiaras";-;-;-;-;1;-;-;-;-;-;-;-;1
"431020 Ijuí";2;2;8;14;2;2;-;-;-;-;-;-;30
"431033 Imbé";-;-;-;1;-;-;-;-;-;-;-;-;1
"431046 Ipiranga do Sul";-;-;-;1;-;-;-;-;-;-;-;-;1
"431070 Itatiba do Sul";-;-;-;2;1;-;-;-;-;-;-;-;3
"431090 Jacutinga";-;-;-;3;-;-;-;-;-;-;-;-;3
"431130 Lagoa Vermelha";-;-;2;-;1;-;-;-;-;-;-;-;3
"431140 Lajeado";-;-;-;14;20;1;-;-;-;1;-;1;37
"431170 Machadinho";-;-;-;-;-;-;1;-;-;-;-;-;1
"431180 Marau";1;-;1;3;-;-;-;-;-;-;-;-;5
"431190 Marcelino Ramos";-;1;1;33;12;-;-;-;-;-;-;-;47
"431200 Mariano Moro";-;-;11;23;31;3;-;-;-;-;-;-;68
"431205 Marques de Souza";-;-;-;-;-;1;-;-;-;-;-;-;1
"431210 Mata";-;1;-;-;-;-;-;-;-;-;-;-;1
"431215 Mato Leitão";-;-;-;-;-;-;1;-;-;-;-;-;1
"431230 Miraguaí";-;-;-;1;-;-;-;-;-;-;-;-;1
"431240 Montenegro";-;-;1;-;3;-;-;-;-;-;-;-;4
"431270 Nonoai";-;-;-;-;1;-;-;-;-;-;-;-;1
"431290 Nova Bassano";-;-;-;-;-;-;-;-;-;-;-;1;1
"431303 Nova Esperança do Sul";-;-;-;-;10;1;3;-;-;-;-;-;14
"431320 Nova Petrópolis";-;-;-;-;1;-;-;-;-;-;-;-;1
"431330 Nova Prata";-;-;-;1;-;-;-;-;-;-;-;-;1
"431340 Novo Hamburgo";-;-;-;2;-;1;-;-;-;-;1;-;4
"431346 Novo Xingu";-;-;-;1;-;-;-;-;-;-;-;1;2
"431370 Palmeira das Missões";1;-;-;-;1;-;-;-;-;-;-;-;2
"431390 Panambi";-;-;3;8;4;-;-;-;-;-;1;-;16
"431395 Pantano Grande";-;-;-;-;1;-;-;-;-;-;-;-;1
"431400 Paraí";-;-;1;-;-;-;-;-;-;-;-;-;1
"431406 Passa Sete";-;-;-;1;-;-;-;-;-;-;-;-;1
"431407 Passo do Sobrado";-;-;-;-;1;-;1;-;-;-;2;1;5
"431410 Passo Fundo";1;1;7;44;19;-;3;-;-;2;-;1;78
"431413 Paulo Bento";-;-;1;5;7;-;-;-;-;-;-;-;13
"431440 Pelotas";-;-;-;3;1;-;-;-;-;-;-;-;4
"431442 Picada Café";-;-;-;-;-;-;-;-;-;-;1;-;1
"431470 Planalto";-;-;-;111;77;4;-;-;-;-;-;-;192
