"Município de notificação";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"410250 Barbosa Ferraz";353;844;231;52;49;18;10;3;2;3;3;12;1580
"410270 Barra do Jacaré";2;12;21;18;7;2;1;-;1;-;-;-;64
"410260 Barracão";-;1;9;5;1;-;-;-;-;1;-;-;17
"410275 Bela Vista da Caroba";-;-;-;2;-;-;-;-;-;-;-;-;2
"410280 Bela Vista do Paraíso";185;333;108;100;31;2;6;5;-;3;1;3;777
"410290 Bituruna";-;-;1;-;-;-;-;-;-;-;-;-;1
"410300 Boa Esperança";1;13;33;47;15;2;-;-;-;-;1;-;112
"410304 Boa Ventura de São Roque";1;1;1;2;-;-;-;-;-;-;1;3;9
"410305 Boa Vista da Aparecida";-;-;13;11;7;9;3;6;1;-;-;-;50
"410315 Bom Jesus do Sul";-;-;-;1;-;-;-;-;-;-;-;-;1
"410320 Bom Sucesso";-;3;40;77;44;10;-;-;1;-;-;-;175
"410322 Bom Sucesso do Sul";1;-;-;-;-;-;-;-;-;-;-;-;1
"410330 Borrazópolis";1;5;9;15;34;1;3;-;-;-;-;-;68
"410335 Braganey";68;71;63;13;4;-;-;-;-;-;1;-;220
"410337 Brasilândia do Sul";13;59;83;25;19;3;-;4;-;3;1;-;210
"410340 Cafeara";3;10;18;6;2;5;2;-;2;5;3;3;59
"410345 Cafelândia";12;133;382;495;176;24;4;3;1;3;6;14;1253
"410347 Cafezal do Sul";16;94;148;119;29;2;-;-;-;-;-;1;409
"410350 Califórnia";1;-;5;5;1;1;-;-;1;-;-;-;14
"410360 Cambará";8;52;226;239;119;6;2;-;-;-;-;2;654
"410370 Cambé";256;1261;2825;1695;630;143;64;-;4;16;12;125;7031
"410380 Cambira";-;-;5;6;9;2;-;-;-;-;-;-;22
"410390 Campina da Lagoa";56;106;306;163;32;5;1;2;2;14;7;35;729
"410400 Campina Grande do Sul";1;1;-;1;-;-;-;-;-;-;-;-;3
"410405 Campo Bonito";1;2;2;2;1;-;-;-;-;-;-;-;8
"410420 Campo Largo";3;1;4;-;-;-;-;-;-;-;-;-;8
"410425 Campo Magro";-;1;-;-;-;-;-;-;-;-;-;-;1
"410430 Campo Mourão";75;268;360;358;101;9;1;-;-;1;-;1;1174
"410440 Cândido de Abreu";-;2;40;83;14;-;-;-;-;-;-;-;139
"410450 Capanema";2;30;94;123;63;15;6;1;1;-;-;-;335
"410460 Capitão Leônidas Marques";6;137;395;224;79;15;3;-;1;-;-;1;861
"410465 Carambeí";-;1;-;-;-;-;-;-;-;-;-;-;1
"410470 Carlópolis";1;20;54;125;28;-;-;-;-;-;-;-;228
"410480 Cascavel";130;995;2571;2607;1128;239;39;28;14;17;9;10;7787
"410490 Castro";-;1;4;-;-;-;-;-;-;-;-;-;5
"410500 Catanduvas";1;-;7;68;29;5;-;-;-;-;-;-;110
"410510 Centenário do Sul";208;312;182;116;36;5;-;-;2;1;4;6;872
"410530 Céu Azul";3;5;44;69;22;-;-;-;1;-;1;-;145
"410540 Chopinzinho";3;32;71;30;24;3;-;-;-;2;1;-;166
"410550 Cianorte";130;975;1991;986;219;23;7;4;-;2;1;3;4341
"410560 Cidade Gaúcha";11;81;186;46;26;1;-;-;-;-;-;-;351
"410570 Clevelândia";-;-;1;-;-;-;-;-;-;-;-;-;1
"410580 Colombo";-;4;1;1;-;-;-;-;-;-;-;-;6
"410590 Colorado";1068;601;182;35;10;3;2;2;1;2;3;98;2007
"410600 Congonhinhas";-;5;17;31;17;-;1;-;-;-;-;-;71
"410610 Conselheiro Mairinck";-;4;3;12;5;-;-;-;-;-;-;-;24
"410630 Corbélia";23;328;1228;835;142;17;7;-;-;1;-;1;2582
"410640 Cornélio Procópio";32;165;466;258;113;19;2;3;-;2;3;-;1063
"410645 Coronel Domingos Soares";-;-;-;-;1;-;-;-;-;-;-;-;1
"410650 Coronel Vivida";-;2;9;3;2;1;1;-;-;-;-;-;18
"410655 Corumbataí do Sul";2;39;20;19;12;4;-;-;-;-;1;1;98
"410657 Cruzeiro do Iguaçu";1;-;3;1;-;-;-;-;-;-;-;-;5
"410660 Cruzeiro do Oeste";905;1059;392;53;12;1;4;4;5;1;1;-;2437
"410670 Cruzeiro do Sul";97;164;66;13;14;2;-;1;-;-;-;4;361
"410685 Cruzmaltina";-;3;3;11;16;2;4;-;-;-;-;-;39
"410690 Curitiba";86;108;96;28;39;6;4;-;4;4;2;9;386
"410700 Curiúva";2;-;8;5;1;-;-;-;-;-;-;-;16
"410715 Diamante D'Oeste";2;11;28;21;9;14;3;-;-;-;-;-;88
"410710 Diamante do Norte";228;68;-;-;1;4;-;1;-;2;-;21;325
"410712 Diamante do Sul";-;-;1;-;-;1;-;-;-;1;-;-;3
"410720 Dois Vizinhos";-;1;13;24;7;3;1;1;-;-;-;-;50
"410725 Douradina";264;305;127;45;16;4;2;-;-;-;-;5;768
"410730 Doutor Camargo";59;146;20;4;1;1;-;-;1;-;2;3;237
"410750 Engenheiro Beltrão";522;294;92;20;2;-;-;1;-;-;-;14;945
"410753 Entre Rios do Oeste";-;2;9;31;23;7;1;-;1;1;-;-;75
"410752 Esperança Nova";1;8;35;45;17;5;-;-;-;-;-;-;111
"410754 Espigão Alto do Iguaçu";-;-;24;57;31;-;-;-;-;-;-;-;112
"410755 Farol";-;5;15;20;12;6;1;-;-;1;-;-;60
"410760 Faxinal";1;16;89;207;63;8;1;2;2;4;-;1;394
"410765 Fazenda Rio Grande";-;1;-;1;-;-;-;-;-;-;-;-;2
"410770 Fênix";11;50;217;174;63;10;-;-;1;1;-;1;528
"410775 Figueira";2;54;43;38;4;1;1;-;-;1;-;-;144
"410780 Floraí";200;124;40;16;2;7;3;-;-;-;-;11;403
"410790 Floresta";32;262;292;169;44;4;-;-;-;1;-;1;805
"410800 Florestópolis";235;145;74;41;13;3;2;2;1;6;1;25;548
"410810 Flórida";13;35;51;35;14;1;-;-;-;-;-;-;149
"410820 Formosa do Oeste";6;45;135;108;14;5;-;1;2;-;1;-;317
"410830 Foz do Iguaçu";1172;6025;9483;2673;299;119;73;47;30;50;533;875;21379
"410845 Foz do Jordão";-;-;1;13;12;-;-;-;-;-;-;-;26
"410832 Francisco Alves";5;39;82;49;20;5;1;1;-;-;-;-;202
"410840 Francisco Beltrão";2;8;28;34;4;-;-;-;-;1;2;1;80
"410850 General Carneiro";-;-;-;-;-;-;-;-;1;-;-;-;1
"410855 Godoy Moreira";85;50;33;15;-;-;-;-;-;-;-;-;183
"410860 Goioerê";7;110;400;380;285;60;2;-;-;-;-;2;1246
"410870 Grandes Rios";-;2;3;7;2;-;-;-;-;-;-;-;14
"410880 Guaíra";983;709;65;31;10;3;-;-;5;2;1;17;1826
"410890 Guairaçá";140;107;21;1;-;-;-;-;-;-;1;-;270
"410895 Guamiranga";-;1;2;1;-;-;-;-;-;-;-;-;4
"410900 Guapirama";-;-;2;2;3;-;1;-;-;-;-;-;8
"410910 Guaporema";6;7;27;48;13;-;-;-;1;-;-;-;102
"410920 Guaraci";75;283;100;70;25;4;13;-;-;-;1;2;573
"410930 Guaraniaçu";-;3;12;25;3;3;-;-;-;-;-;-;46
"410940 Guarapuava";4;2;1;1;-;-;-;-;-;-;-;-;8
"410950 Guaraqueçaba";-;-;1;-;2;1;1;1;-;-;1;-;7
"410960 Guaratuba";3;7;11;32;43;15;1;-;-;-;-;1;113
"410970 Ibaiti";-;1;15;62;9;1;1;-;-;-;-;-;89
"410975 Ibema";-;-;9;9;2;2;1;-;-;-;-;-;23
"410980 Ibiporã";688;1842;1448;727;244;109;83;16;11;14;21;54;5257
"410990 Icaraíma";27;296;559;318;112;13;4;2;3;1;1;4;1340
"411000 Iguaraçu";8;42;89;85;64;26;11;5;3;-;-;-;333
"411005 Iguatu";-;12;54;17;2;1;-;-;-;1;-;-;87
"411007 Imbaú";-;-;6;-;-;-;-;-;-;-;-;-;6
"411010 Imbituva";-;-;2;-;-;-;-;-;-;-;-;-;2
"411020 Inácio Martins";1;-;-;2;-;-;1;-;-;-;-;-;4
"411030 Inajá";110;54;2;3;-;-;3;-;-;-;-;9;181
"411040 Indianópolis";11;77;157;166;48;14;11;5;-;-;-;-;489
"411050 Ipiranga";-;2;1;2;-;1;-;-;-;-;-;-;6
"411060 Iporã";13;134;247;170;30;1;-;-;1;1;-;-;597
"411065 Iracema do Oeste";15;209;257;35;5;3;-;-;-;-;-;-;524
"411070 Irati";2;2;3;-;1;-;-;-;-;-;-;-;8
"411080 Iretama";99;203;477;366;135;14;12;1;4;2;1;2;1316
"411090 Itaguajé";134;162;4;-;1;3;4;1;-;-;-;-;309
"411095 Itaipulândia";3;30;131;151;48;9;2;1;1;1;-;-;377
"411100 Itambaracá";6;27;56;15;-;-;-;-;-;-;-;-;104
"411110 Itambé";9;40;82;50;26;9;1;-;2;1;-;-;220
"411130 Itaúna do Sul";34;196;192;52;7;3;-;1;-;2;-;2;489
"411140 Ivaí";-;-;1;-;-;-;-;-;-;-;-;-;1
"411150 Ivaiporã";451;697;127;67;37;4;2;2;-;-;-;13;1400
"411155 Ivaté";8;148;162;66;47;9;5;1;-;-;2;-;448
"411160 Ivatuba";81;85;54;14;4;-;-;-;-;1;-;-;239
"411170 Jaboti";-;-;4;-;3;1;-;-;-;-;-;-;8
"411180 Jacarezinho";550;897;507;124;52;16;4;-;-;-;-;16;2166
"411190 Jaguapitã";60;440;800;233;76;7;1;-;1;2;5;16;1641
"411200 Jaguariaíva";-;-;1;-;-;-;-;-;-;-;-;-;1
"411210 Jandaia do Sul";17;51;106;104;45;8;-;-;-;-;-;-;331
"411220 Janiópolis";4;19;33;23;8;1;-;-;-;-;-;-;88
"411230 Japira";-;-;3;-;-;-;-;-;-;-;-;-;3
"411240 Japurá";10;41;55;36;11;1;-;1;-;1;-;-;156
"411250 Jardim Alegre";95;258;133;63;20;1;-;-;1;-;-;1;572
"411260 Jardim Olinda";11;14;25;22;9;2;-;-;-;-;-;-;83
"411270 Jataizinho";33;136;236;63;34;10;10;2;3;3;1;5;536
"411275 Jesuítas";124;205;48;25;11;-;-;1;-;-;-;-;414
"411280 Joaquim Távora";2;4;6;5;2;2;1;-;-;-;-;-;22
"411290 Jundiaí do Sul";-;2;5;22;26;1;3;-;-;-;-;1;60
"411295 Juranda";271;311;176;106;34;4;-;-;-;-;1;16;919
"411300 Jussara";28;113;87;77;39;4;-;-;-;1;-;2;351
"411310 Kaloré";-;3;6;12;28;1;-;-;-;-;-;-;50
"411320 Lapa";2;-;1;1;-;-;-;-;-;-;-;-;4
"411325 Laranjal";-;-;-;-;5;-;1;-;-;-;-;-;6
"411330 Laranjeiras do Sul";-;1;6;2;-;-;-;-;-;-;-;-;9
"411340 Leópolis";-;3;5;-;1;-;-;-;-;-;1;1;11
"411342 Lidianópolis";6;14;15;17;13;4;-;-;-;-;-;-;69
"411345 Lindoeste";2;6;24;51;24;4;-;2;1;-;-;1;115
"411350 Loanda";83;367;236;168;62;10;2;-;2;1;-;5;936
"411360 Lobato";7;33;20;24;6;2;-;-;-;-;-;-;92
"411370 Londrina";1776;5598;10161;10109;7440;5566;1766;198;134;195;349;634;43926
"411373 Luiziana";2;7;4;2;1;-;-;-;-;-;1;-;17
"411375 Lunardelli";14;48;43;47;12;1;-;-;-;-;-;-;165
"411380 Lupionópolis";28;173;101;62;36;11;8;6;5;1;3;9;443
"411390 Mallet";-;1;-;-;-;-;-;-;-;-;-;-;1
"411400 Mamborê";1;31;54;110;77;4;-;-;1;-;1;1;280
"411410 Mandaguaçu";38;258;381;295;81;16;7;6;-;2;6;4;1094
"411420 Mandaguari";15;38;355;394;195;41;14;2;1;2;-;1;1058
"411430 Mandirituba";1;-;-;-;1;-;-;-;-;-;-;-;2
"411435 Manfrinópolis";-;-;-;-;-;1;-;-;1;-;-;1;3
"411440 Mangueirinha";1;-;-;3;1;-;1;-;-;-;-;-;6
"411450 Manoel Ribas";-;6;8;1;-;-;-;-;1;-;-;-;16
"411460 Marechal Cândido Rondon";88;885;768;296;82;20;3;1;-;-;1;-;2144
"411470 Maria Helena";8;68;71;57;20;5;2;-;-;-;-;-;231
"411480 Marialva";101;353;404;256;35;13;3;-;2;-;5;2;1174
"411490 Marilândia do Sul";1;9;47;29;8;-;-;-;-;-;1;2;97
"411500 Marilena";19;49;51;71;28;6;12;1;1;1;1;-;240
"411510 Mariluz";6;36;93;176;117;38;9;6;4;1;7;4;497
"411520 Maringá";2009;5862;3660;1718;740;93;34;18;13;16;18;33;14214
"411535 Maripá";28;185;244;118;25;-;1;-;-;-;1;3;605
"411540 Marmeleiro";-;7;21;12;2;6;6;2;1;-;-;-;57
"411545 Marquinho";-;2;-;-;-;-;-;-;-;-;-;1;3
"411550 Marumbi";2;15;16;6;2;1;-;-;-;-;3;2;47
"411560 Matelândia";1;11;75;62;37;9;-;-;-;1;-;-;196
"411570 Matinhos";-;3;23;42;19;8;3;-;-;1;-;-;99
"411573 Mato Rico";-;-;1;1;-;-;-;-;-;-;-;-;2
"411575 Mauá da Serra";2;9;28;17;5;1;-;1;-;-;2;2;67
"411580 Medianeira";18;168;924;385;121;45;3;-;3;10;1;5;1683
"411585 Mercedes";3;46;63;81;22;4;3;-;-;-;-;-;222
"411590 Mirador";34;26;62;44;22;5;4;1;1;1;-;1;201
"411600 Miraselva";20;58;53;11;10;6;1;1;-;-;-;1;161
"411605 Missal";7;58;145;56;38;9;3;-;-;1;1;3;321
"411610 Moreira Sales";4;27;109;138;80;20;4;4;1;-;-;-;387
"411620 Morretes";-;1;3;23;66;64;12;-;-;-;-;-;169
"411630 Munhoz de Melo";20;68;101;131;45;7;2;-;-;-;-;-;374
"411640 Nossa Senhora das Graças";172;296;7;3;3;1;1;-;-;-;4;3;490
"411650 Nova Aliança do Ivaí";32;54;-;71;2;-;-;-;-;-;-;-;159
"411660 Nova América da Colina";3;10;31;21;7;1;-;-;-;-;-;-;73
"411670 Nova Aurora";166;414;304;164;31;5;3;3;1;2;5;3;1101
"411680 Nova Cantu";40;29;5;8;1;-;-;-;-;1;1;6;91
"411690 Nova Esperança";273;867;658;224;66;4;3;1;-;1;-;6;2103
"411695 Nova Esperança do Sudoeste";-;-;-;1;-;1;1;-;2;1;2;-;8
"411700 Nova Fátima";3;35;128;120;74;17;1;-;-;-;-;-;378
"411705 Nova Laranjeiras";-;-;3;3;-;1;-;-;-;-;-;-;7
"411710 Nova Londrina";74;276;248;83;21;5;-;1;2;1;21;33;765
"411720 Nova Olímpia";20;116;196;161;42;1;1;-;-;-;-;1;538
"411725 Nova Prata do Iguaçu";-;2;7;5;1;4;-;-;-;-;-;-;19
"411721 Nova Santa Bárbara";2;25;30;9;9;-;-;1;-;-;1;-;77
"411722 Nova Santa Rosa";1;28;167;206;71;-;-;-;-;-;-;1;474
"411727 Nova Tebas";-;5;7;4;6;-;-;-;-;-;-;-;22
"411729 Novo Itacolomi";-;-;1;19;14;1;-;-;-;-;-;-;35
"411730 Ortigueira";1;-;19;14;9;5;1;-;-;-;-;3;52
"411740 Ourizona";26;141;176;90;18;3;1;-;-;-;-;-;455
"411745 Ouro Verde do Oeste";7;136;76;26;9;5;-;1;-;-;-;-;260
"411750 Paiçandu";46;265;238;84;19;6;-;1;-;1;-;1;661
"411780 Palmital";-;-;47;37;13;1;-;-;-;-;1;-;99
"411790 Palotina";67;356;522;422;191;44;10;1;2;-;-;1;1616
"411800 Paraíso do Norte";192;196;154;75;27;11;1;4;4;2;3;4;673
"411810 Paranacity";278;152;37;11;2;-;-;-;-;-;3;28;511
"411820 Paranaguá";11;40;127;665;1063;666;461;150;6;1;9;6;3205
"411830 Paranapoema";105;223;90;8;9;-;-;-;1;-;-;2;438
"411840 Paranavaí";3340;2126;880;349;117;67;11;12;9;8;18;147;7084
"411845 Pato Bragado";12;82;119;114;8;1;-;1;-;1;-;-;338
"411850 Pato Branco";3;31;51;13;1;2;3;-;-;2;4;1;111
"411880 Peabiru";320;422;152;32;7;2;5;4;-;-;-;7;951
"411885 Perobal";22;252;491;152;44;4;5;-;-;1;-;-;971
"411890 Pérola";12;186;356;118;43;13;15;5;3;1;1;1;754
"411900 Pérola d'Oeste";-;2;24;32;11;5;6;6;3;-;1;-;90
"411915 Pinhais";5;7;4;4;1;-;-;1;2;-;-;1;25
"411920 Pinhalão";-;2;4;6;2;-;-;1;-;-;-;-;15
"411930 Pinhão";-;-;-;1;1;-;1;-;-;-;-;1;4
"411940 Piraí do Sul";-;1;-;-;-;-;-;-;-;-;-;-;1
"411950 Piraquara";-;1;2;-;2;-;-;-;-;-;-;-;5
"411960 Pitanga";-;2;9;14;4;-;-;-;-;-;-;-;29
"411965 Pitangueiras";2;12;132;136;23;-;-;-;-;-;-;-;305
"411970 Planaltina do Paraná";53;56;83;19;16;6;-;1;-;-;-;7;241
"411980 Planalto";1;3;39;114;32;12;10;-;1;-;-;-;212
"411990 Ponta Grossa";18;21;22;7;3;-;-;-;-;1;4;1;77
"411995 Pontal do Paraná";8;10;15;17;84;28;6;11;-;1;-;2;182
"412000 Porecatu";188;552;186;53;23;9;2;-;-;1;-;6;1020
"412015 Porto Barreiro";-;1;-;1;-;-;-;-;-;-;-;-;2
"412020 Porto Rico";49;101;60;35;17;3;6;2;-;-;-;-;273
"412033 Prado Ferreira";9;27;78;83;-;3;-;-;-;7;-;-;207
"412035 Pranchita";-;2;3;18;9;-;-;-;-;-;-;-;32
"412040 Presidente Castelo Branco";103;215;147;16;15;5;-;1;1;-;-;-;503
"412050 Primeiro de Maio";51;229;138;35;13;2;6;10;20;10;19;13;546
"412060 Prudentópolis";6;2;1;2;-;-;-;-;-;-;-;2;13
"412065 Quarto Centenário";-;6;43;73;22;1;1;-;-;2;-;-;148
"412070 Quatiguá";1;7;7;5;1;1;1;-;-;-;-;-;23
"412080 Quatro Barras";1;-;1;-;1;-;-;-;-;-;-;-;3
"412085 Quatro Pontes";131;313;60;39;5;3;-;-;-;-;-;-;551
"412090 Quedas do Iguaçu";7;119;532;478;99;32;-;-;-;1;2;-;1270
"412100 Querência do Norte";96;535;364;192;77;33;1;-;1;1;2;-;1302
"412110 Quinta do Sol";249;143;47;10;5;4;-;-;-;1;4;18;481
"412125 Ramilândia";-;-;103;34;17;-;-;-;-;-;1;-;155
"412130 Rancho Alegre";3;6;27;13;3;3;1;-;-;-;-;-;56
"412135 Rancho Alegre D'Oeste";1;6;11;2;-;-;1;-;-;-;-;-;21
"412140 Realeza";3;38;207;229;105;11;1;1;-;-;-;1;596
"412160 Renascença";-;-;3;-;-;-;-;-;-;-;-;-;3
"412170 Reserva";1;4;2;7;1;-;-;-;-;-;-;-;15
"412180 Ribeirão Claro";-;5;25;41;12;2;-;-;-;-;-;-;85
"412190 Ribeirão do Pinhal";-;11;84;74;18;2;1;1;-;-;-;-;191
"412210 Rio Bom";1;-;-;5;-;-;1;-;-;-;-;1;8
"412215 Rio Bonito do Iguaçu";-;1;7;1;-;-;-;-;-;-;-;-;9
"412240 Rolândia";252;1359;2152;1401;563;194;102;25;58;18;77;113;6314
"412250 Roncador";9;23;28;45;41;6;2;2;-;-;-;1;157
"412260 Rondon";18;61;53;67;33;7;3;2;1;-;-;-;245
"412265 Rosário do Ivaí";1;1;17;70;37;7;1;-;-;-;-;-;134
"412270 Sabáudia";2;25;108;98;37;10;-;-;-;-;-;-;280
"412280 Salgado Filho";-;-;-;-;-;1;-;-;-;-;-;-;1
"412290 Salto do Itararé";-;6;2;23;5;1;2;-;1;-;-;-;40
"412300 Salto do Lontra";2;23;171;75;9;6;1;1;-;1;-;-;289
"412310 Santa Amélia";-;6;10;8;27;2;-;-;-;-;2;-;55
"412320 Santa Cecília do Pavão";1;10;45;99;39;9;1;-;-;-;-;-;204
"412330 Santa Cruz de Monte Castelo";30;230;324;155;125;28;1;-;4;2;-;4;903
"412340 Santa Fé";197;323;86;49;19;2;1;4;2;2;1;10;696
"412350 Santa Helena";31;307;744;376;82;22;7;-;2;3;7;9;1590
"412360 Santa Inês";134;155;23;5;1;-;-;-;-;-;-;2;320
"412370 Santa Isabel do Ivaí";652;318;64;11;1;2;2;1;3;1;-;33;1088
"412380 Santa Izabel do Oeste";6;52;174;115;65;2;2;-;-;-;-;-;416
"412382 Santa Lúcia";1;3;9;6;5;1;1;-;-;-;-;-;26
"412390 Santa Mariana";2;14;36;24;34;4;-;-;1;-;1;1;117
"412395 Santa Mônica";67;90;65;28;3;-;1;-;4;-;-;-;258
"412402 Santa Tereza do Oeste";9;20;97;59;25;-;-;1;3;13;8;6;241
"412405 Santa Terezinha de Itaipu";11;75;312;220;141;30;14;7;6;8;3;2;829
"412400 Santana do Itararé";-;-;1;-;-;-;-;-;-;-;-;-;1
"412410 Santo Antônio da Platina";59;704;703;526;160;22;-;-;-;-;-;1;2175
"412420 Santo Antônio do Caiuá";145;235;62;34;-;1;-;-;-;-;5;5;487
"412430 Santo Antônio do Paraíso";-;2;6;2;1;-;-;-;-;-;-;-;11
"412440 Santo Antônio do Sudoeste";4;22;156;144;46;5;1;-;-;2;3;2;385
"412450 Santo Inácio";36;79;4;8;1;-;-;-;1;-;-;-;129
"412460 São Carlos do Ivaí";14;40;33;22;15;1;-;-;-;-;2;1;128
"412470 São Jerônimo da Serra";-;1;8;1;8;-;-;-;1;-;-;-;19
"412480 São João";1;3;49;74;17;-;-;-;-;2;-;-;146
"412490 São João do Caiuá";112;309;47;3;2;-;1;-;-;-;3;-;477
"412500 São João do Ivaí";7;57;86;85;48;12;4;-;-;1;-;-;300
"412520 São Jorge d'Oeste";-;1;1;11;10;3;1;-;-;-;-;1;28
"412530 São Jorge do Ivaí";19;97;85;65;15;-;-;-;-;-;1;1;283
"412535 São Jorge do Patrocínio";4;37;84;164;42;26;7;2;-;-;2;-;368
"412545 São José das Palmeiras";-;-;2;5;4;-;-;-;-;-;-;1;12
"412550 São José dos Pinhais";11;6;13;4;3;3;5;1;3;-;1;1;51
"412555 São Manoel do Paraná";2;1;15;27;8;-;-;-;-;-;-;-;53
"412560 São Mateus do Sul";-;-;3;-;1;-;-;-;-;-;-;-;4
"412570 São Miguel do Iguaçu";36;192;215;65;53;27;13;4;-;-;3;-;608
"412575 São Pedro do Iguaçu";2;4;67;126;41;4;-;-;-;-;-;-;244
"412580 São Pedro do Ivaí";19;92;83;31;6;1;1;-;-;-;-;-;233
"412590 São Pedro do Paraná";27;23;22;32;9;2;-;-;-;-;-;1;116
"412600 São Sebastião da Amoreira";-;32;33;51;40;6;-;2;-;-;-;-;164
"412610 São Tomé";-;35;33;45;6;7;2;3;2;11;-;-;144
"412620 Sapopema";-;-;2;4;6;-;-;-;-;-;-;1;13
"412625 Sarandi";1011;2569;770;260;42;13;8;1;2;2;-;31;4709
"412627 Saudade do Iguaçu";-;-;1;4;2;-;-;-;-;-;-;-;7
"412630 Sengés";17;2;4;14;22;2;-;-;-;-;25;263;349
"412635 Serranópolis do Iguaçu";1;25;66;55;27;1;-;-;2;3;34;68;282
"412640 Sertaneja";129;147;54;19;7;1;1;-;-;-;-;6;364
"412650 Sertanópolis";18;84;758;431;170;24;3;12;13;22;23;17;1575
"412660 Siqueira Campos";-;-;1;-;2;-;-;-;-;-;-;-;3
"412665 Sulina";-;-;-;-;1;-;-;-;-;-;-;-;1
"412667 Tamarana";19;70;171;101;40;8;3;4;2;5;3;6;432
"412670 Tamboara";188;103;36;2;1;-;-;-;2;1;-;-;333
"412680 Tapejara";41;287;594;443;56;1;-;-;-;-;1;1;1424
"412690 Tapira";5;12;27;18;19;1;-;-;-;-;1;-;83
"412710 Telêmaco Borba";-;5;12;27;9;3;1;-;-;-;-;-;57
"412720 Terra Boa";207;495;386;290;87;10;2;4;-;2;-;12;1495
"412730 Terra Rica";245;335;145;51;11;15;3;-;-;-;-;5;810
"412740 Terra Roxa";22;100;99;44;28;2;-;1;1;-;1;-;298
"412750 Tibagi";1;-;3;14;8;12;9;-;-;-;-;-;47
"412760 Tijucas do Sul";1;2;-;-;-;-;-;-;-;-;-;-;3
"412770 Toledo";56;527;2174;1507;511;75;6;-;-;4;3;4;4867
"412780 Tomazina";-;1;14;-;3;1;-;-;1;-;-;-;20
"412785 Três Barras do Paraná";1;8;5;4;3;6;2;-;-;-;3;-;32
"412790 Tuneiras do Oeste";8;79;132;86;16;1;2;1;-;-;-;-;325
"412795 Tupãssi";41;209;349;83;14;-;1;1;-;-;-;-;698
"412796 Turvo";-;-;1;-;-;-;-;-;-;-;-;-;1
"412800 Ubiratã";79;309;569;393;121;23;2;-;1;11;19;19;1546
"412810 Umuarama";302;1416;3224;1225;407;82;16;10;17;15;11;16;6741
"412820 União da Vitória";-;-;2;-;-;-;-;-;-;-;-;-;2
"412830 Uniflor";55;40;13;2;1;-;-;-;-;-;-;2;113
"412840 Uraí";16;38;34;48;24;9;4;3;3;-;-;-;179
"412853 Ventania";-;1;1;-;-;-;-;-;-;-;-;-;2
"412855 Vera Cruz do Oeste";2;21;100;92;24;6;-;-;-;-;-;-;245
"412860 Verê";-;1;2;1;-;-;-;-;-;-;-;-;4
"412865 Virmond";-;-;1;-;-;-;-;-;-;-;-;-;1
"412850 Wenceslau Braz";-;-;3;1;-;-;-;-;-;-;-;-;4
"412880 Xambrê";25;174;136;19;6;3;1;-;1;2;-;1;368
"420010 Abelardo Luz";-;-;-;1;2;11;4;1;-;-;-;-;19
"420040 Água Doce";-;-;1;-;-;-;-;-;-;-;-;-;1
"420050 Águas de Chapecó";-;7;6;10;3;-;-;-;-;-;-;-;26
"420055 Águas Frias";-;-;1;-;-;-;-;-;-;-;-;-;1
"420080 Anchieta";-;-;7;2;-;-;-;-;-;-;-;-;9
"420090 Angelina";-;2;-;-;-;-;-;-;-;-;-;-;2
"420130 Araquari";-;3;2;8;6;5;1;-;-;-;-;-;25
"420140 Araranguá";-;-;1;-;-;-;-;-;-;-;-;-;1
"420200 Balneário Camboriú";18;36;60;129;123;66;19;2;5;4;3;12;477
"421280 Balneário Piçarras";1;-;1;2;-;-;-;-;-;-;-;-;4
"420230 Biguaçu";-;-;-;-;-;-;-;-;-;1;-;-;1
"420240 Blumenau";11;4;4;9;2;3;1;-;-;-;1;1;36
"420253 Bom Jesus";-;-;-;1;-;-;-;-;-;-;-;-;1
"420245 Bombinhas";2;4;16;70;36;11;2;1;-;-;-;2;144
"420270 Botuverá";-;-;-;-;-;1;-;-;-;-;1;-;2
"420290 Brusque";7;8;5;7;14;4;1;-;2;2;-;2;52
"420300 Caçador";1;-;-;-;-;-;-;-;-;-;-;-;1
"420310 Caibi";-;1;1;7;17;3;1;-;-;-;-;1;31
"420320 Camboriú";1;3;11;11;13;-;-;-;-;-;-;1;40
"420350 Campo Erê";-;-;-;-;-;-;2;-;-;-;1;3;6
"420370 Canelinha";-;-;-;-;4;-;-;-;-;-;-;-;4
"420380 Canoinhas";-;-;2;-;-;-;-;-;1;-;-;-;3
"420400 Catanduvas";-;-;1;-;-;-;-;-;-;-;-;-;1
"420410 Caxambu do Sul";-;-;-;-;2;-;-;-;-;-;-;-;2
"420420 Chapecó";-;3;31;57;28;9;4;2;8;5;9;7;163
"420430 Concórdia";-;1;-;-;-;-;-;-;-;-;-;-;1
"420435 Cordilheira Alta";-;-;1;1;-;-;-;-;-;-;-;-;2
"420440 Coronel Freitas";-;-;32;36;12;-;1;-;2;-;1;-;84
"420460 Criciúma";1;1;-;-;1;-;1;-;-;-;-;-;4
"420470 Cunha Porã";-;-;-;3;2;4;-;-;-;-;-;-;9
"420475 Cunhataí";-;-;1;-;-;-;-;-;-;-;-;-;1
"420480 Curitibanos";1;-;-;-;-;-;-;-;-;-;-;-;1
"420490 Descanso";-;-;-;1;-;-;-;-;-;-;-;-;1
